trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
179,False,"{'e': 0.40860759864084845, 'a': 0.7209999999999999}",20,0,-49.83336134758312,"{0: 15, 1: 1, 2: 1, 3: 3, 4: 0}",0
180,False,"{'e': 0.4065696597405991, 'a': 0.7199999999999999}",25,0,-48.67858067063602,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
181,False,"{'e': 0.4045418851030188, 'a': 0.7189999999999999}",30,0,-26.62453985766345,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
182,False,"{'e': 0.40252422403363597, 'a': 0.7179999999999999}",30,15,-9.757943667620605,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
183,False,"{'e': 0.4005166260908188, 'a': 0.7169999999999999}",25,15,6.825625064153493,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'e': 0.39851904108451414, 'a': 0.7159999999999999}",20,12,-21.91021609425324,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
185,False,"{'e': 0.39653141907499284, 'a': 0.7149999999999999}",25,9,-93.58305023210279,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 2}",1
186,False,"{'e': 0.3945537103716011, 'a': 0.7139999999999999}",25,0,20.189001981548934,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
187,False,"{'e': 0.39258586553151836, 'a': 0.7129999999999999}",20,11,17.180653232354096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'e': 0.3906278353585211, 'a': 0.7119999999999999}",30,0,-40.875460537296085,"{0: 20, 1: 7, 2: 3, 3: 0, 4: 0}",0
189,False,"{'e': 0.388679570901753, 'a': 0.7109999999999999}",25,8,-52.31361117686369,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
190,False,"{'e': 0.3867410234545012, 'a': 0.7099999999999999}",35,0,-55.56342158306942,"{0: 31, 1: 0, 2: 2, 3: 0, 4: 2}",0
191,False,"{'e': 0.3848121445529785, 'a': 0.7089999999999999}",25,19,11.840040516848507,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'e': 0.38289288597511206, 'a': 0.7079999999999999}",25,15,10.214769639710422,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
193,False,"{'e': 0.38098319973933725, 'a': 0.7069999999999999}",20,0,14.543537910232804,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
194,False,"{'e': 0.37908303810339883, 'a': 0.7059999999999998}",30,12,-36.56976269004868,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 0}",1
195,False,"{'e': 0.37719235356315695, 'a': 0.7049999999999998}",25,11,22.215734500743572,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
196,False,"{'e': 0.37531109885139957, 'a': 0.7039999999999998}",20,0,-13.93811201114732,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
197,False,"{'e': 0.37343922693666093, 'a': 0.7029999999999998}",20,5,-39.91706557273764,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
198,False,"{'e': 0.3715766910220457, 'a': 0.7019999999999998}",25,0,-72.11771496747727,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
199,False,"{'e': 0.369723444544059, 'a': 0.7009999999999998}",20,0,-62.934435583498434,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
200,False,"{'e': 0.36787944117144233, 'a': 0.6999999999999998}",20,2,-51.1049445573655,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
201,False,"{'e': 0.36604463480401533, 'a': 0.6989999999999998}",25,3,-58.7418114262601,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
202,False,"{'e': 0.3642189795715233, 'a': 0.6979999999999998}",20,0,-58.31291824232386,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
203,False,"{'e': 0.36240242983249027, 'a': 0.6969999999999998}",20,0,14.62387123342701,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
204,False,"{'e': 0.3605949401730783, 'a': 0.6959999999999998}",30,5,-35.382769001451244,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",1
205,False,"{'e': 0.3587964654059516, 'a': 0.6949999999999998}",20,0,-58.85875410804132,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
206,False,"{'e': 0.3570069605691474, 'a': 0.6939999999999998}",35,12,4.608664503608343,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
207,False,"{'e': 0.3552263809249515, 'a': 0.6929999999999998}",25,0,-71.05118520704248,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
208,False,"{'e': 0.35345468195878016, 'a': 0.6919999999999998}",25,0,-48.79372372858742,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
209,False,"{'e': 0.3516918193780669, 'a': 0.6909999999999998}",20,0,-10.500330926086715,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
210,False,"{'e': 0.3499377491111553, 'a': 0.6899999999999998}",25,0,-16.946266009602844,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
211,False,"{'e': 0.3481924273061976, 'a': 0.6889999999999998}",20,14,10.032089693370112,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'e': 0.3464558103300574, 'a': 0.6879999999999998}",20,12,0.9521900987788676,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
213,False,"{'e': 0.3447278547672202, 'a': 0.6869999999999998}",25,12,-57.735085745359555,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
214,False,"{'e': 0.34300851741870664, 'a': 0.6859999999999998}",25,11,-11.627129902364842,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
215,False,"{'e': 0.3412977553009937, 'a': 0.6849999999999998}",30,3,-5.219228836456259,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 0}",1
216,False,"{'e': 0.3395955256449391, 'a': 0.6839999999999998}",25,0,-56.9457670990751,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
217,False,"{'e': 0.33790178589471304, 'a': 0.6829999999999998}",35,7,-0.5141235905119275,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 0}",1
218,False,"{'e': 0.33621649370673334, 'a': 0.6819999999999998}",25,11,-13.244376416453868,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
219,False,"{'e': 0.3345396069486076, 'a': 0.6809999999999998}",25,11,12.339142011597405,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
220,False,"{'e': 0.33287108369807955, 'a': 0.6799999999999998}",30,21,-14.124069839556704,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
221,False,"{'e': 0.331210882241981, 'a': 0.6789999999999998}",25,0,-2.273744142712245,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
222,False,"{'e': 0.32955896107518906, 'a': 0.6779999999999998}",35,13,-70.66547165855597,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 1}",1
223,False,"{'e': 0.32791527889958855, 'a': 0.6769999999999998}",25,18,10.520357029807904,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'e': 0.32627979462303947, 'a': 0.6759999999999998}",25,11,-30.344801265676697,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
225,False,"{'e': 0.32465246735834974, 'a': 0.6749999999999998}",20,6,17.23129211633498,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
226,False,"{'e': 0.3230332564222529, 'a': 0.6739999999999998}",20,4,-37.75284802502508,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
227,False,"{'e': 0.32142212133439135, 'a': 0.6729999999999998}",35,22,-0.4620331715364867,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
228,False,"{'e': 0.31981902181630384, 'a': 0.6719999999999998}",20,14,10.60461729398073,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'e': 0.3182239177904191, 'a': 0.6709999999999998}",25,7,-26.5013935548569,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
230,False,"{'e': 0.31663676937905316, 'a': 0.6699999999999998}",20,4,12.736749574545335,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'e': 0.3150575369034133, 'a': 0.6689999999999998}",20,14,9.278266131248104,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'e': 0.3134861808826053, 'a': 0.6679999999999998}",20,13,5.821317995046708,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
233,False,"{'e': 0.31192266203264674, 'a': 0.6669999999999998}",25,20,9.293450419068305,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'e': 0.31036694126548503, 'a': 0.6659999999999998}",25,12,-43.40721777303069,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
235,False,"{'e': 0.30881897968801986, 'a': 0.6649999999999998}",20,0,-61.13764227353637,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
236,False,"{'e': 0.30727873860113125, 'a': 0.6639999999999998}",25,15,2.117677402965559,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
237,False,"{'e': 0.30574617949871175, 'a': 0.6629999999999998}",25,0,-26.454395497834078,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
238,False,"{'e': 0.3042212640667041, 'a': 0.6619999999999998}",20,0,26.211332030642172,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
239,False,"{'e': 0.30270395418214285, 'a': 0.6609999999999998}",25,8,-5.365537380520079,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
240,False,"{'e': 0.30119421191220214, 'a': 0.6599999999999998}",20,13,-81.89373288579151,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 2}",1
241,False,"{'e': 0.2996919995132463, 'a': 0.6589999999999998}",20,6,-5.893131952555,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
242,False,"{'e': 0.2981972794298874, 'a': 0.6579999999999998}",25,0,13.90237724613828,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
243,False,"{'e': 0.29671001429404525, 'a': 0.6569999999999998}",25,1,-115.70124782588128,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 2}",1
244,False,"{'e': 0.2952301669240142, 'a': 0.6559999999999998}",30,13,-21.529751843923965,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
245,False,"{'e': 0.29375770032353277, 'a': 0.6549999999999998}",25,14,9.374030496972233,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
246,False,"{'e': 0.2922925776808594, 'a': 0.6539999999999998}",30,8,27.13929147718939,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
247,False,"{'e': 0.29083476236785155, 'a': 0.6529999999999998}",20,5,12.34321958348049,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
248,False,"{'e': 0.2893842179390506, 'a': 0.6519999999999998}",30,16,7.487470993732414,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
249,False,"{'e': 0.2879409081307702, 'a': 0.6509999999999998}",30,10,-48.09909677169467,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
250,False,"{'e': 0.2865047968601901, 'a': 0.6499999999999998}",30,16,26.432416692179856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'e': 0.28507584822445353, 'a': 0.6489999999999998}",20,0,-22.704862941734717,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
252,False,"{'e': 0.2836540264997704, 'a': 0.6479999999999998}",25,0,-56.177067441296,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",1
253,False,"{'e': 0.2822392961405233, 'a': 0.6469999999999998}",20,1,-73.49124644747698,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
254,False,"{'e': 0.2808316217783798, 'a': 0.6459999999999998}",20,0,6.620285721603987,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
255,False,"{'e': 0.2794309682214073, 'a': 0.6449999999999998}",20,7,-0.8834079895620386,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
256,False,"{'e': 0.27803730045319414, 'a': 0.6439999999999998}",20,10,5.449541838374049,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
